,url,title_with_artists,title,artists,featured_artists,lyrics
227,https://genius.com/Aventura-no-lo-perdona-dios-lyrics,No Lo Perdona Dios by Aventura,No Lo Perdona Dios,['Aventura'],[],"3 ContributorsNo Lo Perdona Dios Lyrics[Letra de ""No Lo Perdona Dios""]

[Intro]
Something special
Aventura

[Verso 1]
Eso que has cometido no lo justifica Dios
Le has quitado la vida a un niño sin razón
Quizás podía ser un pelotero, un bachatero o algo más
Y no lo sabrás, porque la vida tú le has quitado
¿Cómo fuiste capaz?, a nuestro hijo tú lo has matado
Sólo por cosas del amor, problemas entre tú y yo
¿Qué culpa tuvo ese niño de nuestra mala relación?
Dices que a la pobreza no se trae una criatura a pasar dolor
Que estás arrepentida y que no quieres ser la madre de lo que es un error
Por eso yo te culpo, porque ahora buscas excusas, no tienes corazón
¡Ay Dios!

[Coro]
Eso que has cometido no lo perdona Dios, aah-ah
Eso que has cometido es pecado ante Dios, aah-ah

[Verso 2]
Por tu poca ignorancia me dan ganas de llorar
Me prometiste un hijo para luego abortar
Quizás pudiera ser una modelo, algo importante como las demás
Pero no lo sabrás; mujer, no tienes sentimientos
Mataste mi amor, y un bebe que llevabas adentro
Dios debe de mandar castigos a esas mujeres como tú
No saben valorar a un hijo, y el nuestro lo mataste tú
Nunca nos entendimos, es por eso que ese amor llegó a fracasar
De los buenos momentos hoy recuerdo una criatura que murió al final
Y hoy quedo adolorido porque tú me ilusionaste y no llegué a ser papá
¡Ay Dios!
See Aventura LiveGet tickets as low as $40You might also like[Outro]
Nanana, uuh, nananay, nana
Nananay, naynaynay
Nanana, uuh, nananay, nana
Nananay, naynaynay
Nanana, nananay, nana, uhh
Nananay, naynaynay
Nanana, uuh, nananay, nana, uhh
Nananay, naynaynay
NananaEmbed"
228,https://genius.com/Maite-perroni-vas-a-querer-volver-lyrics,Vas a Querer Volver by Maite Perroni,Vas a Querer Volver,['Maite Perroni'],[],"11 ContributorsVas a Querer Volver Lyrics[Letra de ""Vas A Querer Volver""]

[Verso 1]
Se te olvidó besarme en estos labios que se han roto
Se te olvidó mi mano al caminar
Se te olvidó mirarme con el brillo de tus ojos
Parece que no quieres recordar

[Pre-Coro]
Pero algún día vas a querer volver
Al verme bien
Besando amor en otros labios
Y el corazón te va a doler y vas a ver
Que estabas tan equivocado

[Coro]
Si fui quien te quería
Fui quien daba todo por ti
Fui quien cada día
Sólo quiso hacerte feliz
Quien te confiaba el alma ciegamente
Fui quien te amaba incondicionalmente
Quien te entrego su corazón de frente
Y tú lo olvidarías

[Post-Coro]
Pero vas a ver, y vas a ver
Vas a querer volver
Y vas a ver, tú vas a ver
Vas a querer volver
You might also like[Verso 2]
Se te olvido abrazarme cuando el alma tuvo frío
Y rescatarme de esta soledad
Se te olvido que siempre me juraste estar conmigo
Y parece que no quieres recordar

[Pre-Coro]
Pero algún día vas a querer volver
Al verme bien
Besando amor en otros labios
Y el corazón te va a doler y vas a ver
Que estabas tan equivocado

[Coro]
Si fui quien te quería
Fui quien daba todo por ti
Fui quien cada día
Sólo quiso hacerte feliz
Quien te confiaba el alma ciegamente
Fui quien te amaba incondicionalmente
Quien te entrego su corazón de frente
Y tú lo olvidarías

[Interlude]
Vas a ver y vas a ver
Vas a ver y vas a ver
[Coro]
Si fui quien te quería
Fui quien daba todo por ti
Fui quien cada día
Sólo quiso hacerte feliz
Quien te confiaba el alma ciegamente
Fui quien te amaba incondicionalmente
Quien te entregó su corazón de frente
Y tú lo olvidarías

[Outro]
Pero vas a ver, y vas a ver
Vas a querer volver
Ohhh ohhh
Vas a querer volverEmbed"
229,https://genius.com/Juan-luis-guerra-kitipun-lyrics,Kitipun by Juan Luis Guerra,Kitipun,['Juan Luis Guerra'],[],"5 ContributorsKitipun Lyrics[Letra de ""Kitipun""]

[Verso 1]
Mi cuenta de ahorros
Mi pasta dental
Mi guitarra Fender y mi celular
Mi libro de sushi comprado en Perú
Mi bata de baño y mi champú
Oh, mi bici, mi moto
Mis discos de rock
Mi piano de cola, mi televisor
Mi crema humectante, mis gafas de sol
Mi silla y mi estante

[Coro 1]
Todo lo que tengo es tuyo
Tuyo, tuyo
Tú la única en mi vida
Tuyo, tuyo, tuyo
La razón de mis anhelos
Tuyo, tuyo, tuyo
El vaivén de mis te quieros
Tuyo, tuyo, todo y más
Todo es tuyo nena
Aja
Todo es tuyo nena
Mi vida, mi cielo
La que interpreta el fondo de mis sueños
See Juan Luis Guerra LiveGet tickets as low as $88You might also like[Post-coro 1]
Mi casita y mi conuco
Mis flores de primavera
Y el rinconcito de la luna, todo es tuyo bella
Y cada vez que yo te veo caminar, mi corazón
Retozón, hace ¡pum!, ¡kitipun!, ¡kitipun!
¡Pum!, ¡kitipun!, ¡kitipun!

[Verso 2]
Mis pinos del patio
Mis cartas de amor
La quinta de Mahler grabada en Japón
Mi bandana Levi's y mi Toblerone
Mis dos maraquitas pa' tocar son
Mi aceite del Prado
Mi agua Perrier
Y mi camomilla pa' yo hacerme un té
Mi almohada, mi sueño, mi despertador
Mi fiesta y mi traje

[Coro 2]
Todo lo que tengo es tuyo
Tuyo, tuyo
Tú la única en mi vida
Tuyo, tuyo, tuyo
La razón de mis anhelos
Tuyo, tuyo, tuyo
El vaivén de mis te quieros
Tuyo, tuyo, todo y más
Todo es tuyo nena
Aja
Todo es tuyo nena
Mi vida, mi cielo
El diccionario en fa de mis te quiero
[Post-coro 2]
Mi corazón de bachata
El do de mi cafetera
Y el rinconcito de la noche, todo es tuyo, bella
Y cada vez que yo te veo caminar, mi corazón
Retozón, hace ¡pum!, ¡kitipun!, ¡kitipun!
¡Pum!, ¡kitipun!, ¡kitipun!
¡Pum!, ¡kitipun!, ¡kitipun!Embed"
230,https://genius.com/Aventura-soy-hombre-lyrics,Soy hombre by Aventura,Soy hombre,['Aventura'],[],"6 ContributorsSoy hombre LyricsSoy hombre
Tengo la labia, la cordura, más cintura
Para regalar placer
Aunque le suene arrogante
Soy capaz de conquistar cualquier mujer
Pero a veces me siento solo, pido a Dios si me enamoro
Que no me mande el castigo de penar por un querer
Por hablarle mentiritas a tantas señoritas
A vivir con otra a evadir lo que es ser fiel

Soy hombre
No existe cosa más hermosa, ni una rosa
Comparado a la mujer
Desnudez de mi guitarra preferida
Hago música en su piel
Por ella soy mentiroso, otras veces, vanidoso
Lo que sea necesario por poderlas complacer
Yo las llevo hasta la luna, las convierto en colección
A pesar que me hago un daño, lo alimento al corazón

Si supieran como abunda mi alma
En soledad y sin amor (Sin amor)
Que este personaje de Don Juan
Es solamente una atracción

Mi cama ha sido la testigo
De esas noches sin prejuicios
Mucho sexo y poco amor
Y yo sin conexión
No he visto un hombre que haya podido
Ser feliz y estar vacío
En un mundo artificial
Así sin conexión
See Aventura LiveGet tickets as low as $40You might also likeLadies and Gentlemen
El maestro Arturo Sandoval
Haha, he's nasty
Playboy, flavored

Si supieran como abunda mi alma
En soledad y sin amor (Sin amor)
Que este personaje de Don Juan
Es solamente una atracción

Mi cama ha sido la testigo
De esas noches sin prejuicios
Mucho sexo y poco amor
Y yo sin conexión
No he visto un hombre que haya podido
Ser feliz y estar vacío
En un mundo artificial
Así sin conexión

Mujeres, qué rico
Aventura

Mi cama ha sido la testigo
De esas noches sin prejuicios
Mucho sexo y poco amor
Y yo sin conexión
No he visto un hombre que haya podido
Ser feliz y estar vacío
En un mundo artificial
Así sin conexión
Mi cama ha sido la testigo
De esas noches sin prejuicios
Mucho sexo y poco amor
Y yo sin conexión
No he visto un hombre que haya podido
Ser feliz y estar vacío
En un mundo artificial
Así sin conexión

Soy hombreEmbed"
231,https://genius.com/Aventura-lagrimas-lyrics,Lágrimas by Aventura,Lágrimas,['Aventura'],[],"2 ContributorsLágrimas LyricsYo sin ti hundirme y me estremezco
Si veo caer tus lágrimas
Yo me arrepiento del mal que haya hecho
Si veo caer tus lágrimas

Yo te consuelo, te abrazo y te beso
Si veo caer tus lágrimas
Y no quisiera ya nunca volver a enjugar tus lágrimas

Lágrimas
El lenguaje mudo de tu pena
Lágrimas
La callada voz de tu tristeza
Lágrimas
La expresión mojada de tu alma
Lágrimas
La visible muestra de que me amas
Lágrimas
De pasiones ondas y de heridas
Lágrimas
Del dolor profundo y de alegrías
Lágrimas
La palabra fiel que tú no ocultas
Lágrimas
La verdad final que tú no ocultas
Lágrimas
See Aventura LiveGet tickets as low as $40You might also likeYo te consuelo, te abrazo y te beso
Si veo caer tus lágrimas
Y no quisiera ya nunca volver a enjugar tus lágrimas

Lágrimas
El lenguaje mudo de tu pena
Lágrimas
La callada voz de tu tristeza
Lágrimas
La expresión mojada de tu alma
Lágrimas
La visible muestra que me amas
Lágrimas
De pasiones ondas y de heridas
Lágrimas
De dolor profundo y de alegrías
Lágrimas
La palabra fiel de tu amargura
Lágrimas
La verdad final que tu no ocultas
LágrimasEmbed"
232,https://genius.com/Prince-royce-just-as-i-am-english-version-lyrics,Just As I Am (English Version) by Prince Royce (Ft. Chris Brown),Just As I Am (English Version),['Prince Royce'],['Chris Brown'],"3 ContributorsJust As I Am (English Version) Lyrics[Verse 1: Chris Brown]
Love
You gotta feel me when I say (I say)
Nothing else matters
Oh, I, I wanna please you every day

[Pre-Chorus: Chris Brown]
And when you're not with me, you're in my heart (In my heart, ooh)
No matter the distance, I'm never too far from where you are
I promise you that I can, I can
Only thing you desire in a man
I'll do whatever I can (Oh-woah)
Give you the world in your hand
Come to me as you are

[Chorus: Chris Brown]
Accept me just as I am
So no one would have to change for nobody
From the ground that I stand (Oh-woah)
I'll give you all that I can with everything that I am
I promise you that I can
I promise you that I can

[Verse 2: Prince Royce]
Love
You're like an angel out of Heaven sent to me
All of the light you bring, it's shining into me
Oh, I am your energy, oh, yeah
See Prince Royce LiveGet tickets as low as $45You might also like[Pre-Chorus: Prince Royce]
I promise you that I can, I can
The only things you desire in a man
I'll do whatever I can
Give you the world in your hand
Come to me as you are

[Chorus: Prince Royce]
Accept me just as I am
'Cause no one should have to change for nobody
From the ground that I stand
I'll give you all that I can with everything that I am
I promise you that I can
I promise you that I can
Never wanna see you leave
Wanna be the air you breathe
Give me the finger on your hand
You're the one that I adore
Always say I love you more, baby

[Bridge: Prince Royce, Chris Brown]
I want you, girl
No puedo vivir mi vida
Girl
Estoy solo sin ti
Oh
Tú eres mi vida
Love is all I need (Oh)
[Pre-Chorus: Prince Royce]
I promise you that I can, I can
The only things you desire in a man
I'll do whatever I can
Give you the world in your hand
Come to me as you are

[Chorus: Prince Royce]
Accept me just as I am
'Cause no one should have to change for nobody
From the ground that I stand
I'll give you all that I can with everything that I am
I promise you that I can
I promise you that I can, yeahEmbed"
233,https://genius.com/Mon-laferte-prendele-fuego-lyrics,Préndele Fuego by Mon Laferte,Préndele Fuego,['Mon Laferte'],[],"5 ContributorsTranslationsEnglishPréndele Fuego Lyrics[Letra de ""Préndele Fuego""]

[Verso 1]
Qué goce es cortarte el pelo
Me encanta que me chupes como caramelo
Me gusta que estés como roca
Extraño tanto con la cola taparte la boca

[Pre-coro]
Oh, una promesa romántica
Oh, me veo como psicópata
Oh, un desayuno político
Oh, te extraña la cama, mi amor, cada parte de mí

[Coro]
Hay que recuperar nuestro corazón
Si no te tengo voy a matarte
Hay que recuperar nuestro corazón
Préndele fuego a cada cadena
Préndele fuego

[Verso 2]
Te quiero como en Buenos Aires
Metiéndome los dedos en el salón de baile
¿Te acuerdas, tú y yo, en Puerto Rico?
Tú disparando a matar como los milicos
See Mon Laferte LiveGet tickets as low as $25You might also like[Pre-coro]
Oh, en un perreo unísono
Oh, nos conocimos caóticos
Oh, como mafiosos de México
Oh, te extraña la cama mi amor, cada parte de mí

[Coro]
Hay que recuperar nuestro corazón
Si no te tengo voy a matarte
Hay que recuperar nuestro corazón
Préndele fuego a cada cadena
Préndele fuego

[Verso 3]
Mi vida, ¿en dónde estás? (préndele fuego)
Ay, el otro día te soñé (préndele fuego)
Ay, y te cogías a otra (préndele fuego)
Fuck “Bohemian Rhapsody”
He mojado mis sábanas blancas (préndele fuego)
En mi cama nadie es como tú (préndele fuego)
Ay, senté cabeza por ti, mi amor (préndele fuego)
Préndele fuego mamá
PréndeleEmbed"
234,https://genius.com/C-tangana-and-luis-segura-bobo-lyrics,Bobo by C. Tangana & Luis Segura,Bobo,"['C. Tangana', 'Luis Segura']",[],"11 ContributorsBobo Lyrics[Letra de ""Bobo""]

[Intro: Luis Segura]
El papá de la bachata

[Verso 1: C. Tangana & Luis Segura, Ambos]
Tan bonito lo pintabas
Tantas veces lo decías
Tan fuerte me lo gritabas (Ey)
Que al final me he creído todas tus mentiras
Por ti he cerrado to' los bare' (Wee)
Por ti me meo en todas las esquinas (Wuh)
Por ti me he folla'o a tus amigas
Pensando que vendrías, he salío' a pegarme por tonterías

[Estribillo: C. Tangana & Luis Segura]
He sido un bobo, ey
He sido un bobo (He sido un bobo)
He sido un bobo (Bobo; oh, he sido un bobo)
He sido un bobo (Ey, ey)

[Verso 2: C. Tangana & Luis Segura]
Pero ahora tengo un nuevo amor
Me he enamorado dе su acento
Que suena a son
Su cadеra es una guajira (Ey)
Destroza la avenida (Come on)
Sus andares de diva
Se han clavado dentro de mi corazón (Uno, dos, dos, y yo)
You might also like[Estribillo: C. Tangana & Luis Segura]
He sido un bobo (Bobo)
He sido un bobo (Completamente un bobo)
Y he sido un bobo
He sido un bobo

[Interludio: Luis Segura & C. Tangana]
El papá de la bachata (Uh, uh, y muévelo)
(Eso es)
El papá de la bachata (Uh)

[Puente: Luis Segura & C. Tangana]
Aún hay noches en vela
Hay fatigas y aún hay penas
Aún guardo la esperanza
De que acabe mi condena
Aún soy un bobo (¿Cómo?)

[Outro: C. Tangana & Luis Segura]
Maestro
Luis Segura
La Leyenda
C. Tangana, no te amarres
Aún soy un—
Arranca a tu muchachita
Cuatro Caminos
La dominicana
Calle Palencia (Vámono', vámono', vámono')
Ay, Dios
Mano arri-rri-rri-rri—
Mano arri-rri-rri-rri—
El Madrileño, bebé
El papá de la bachataEmbed"
235,https://genius.com/Elvis-martinez-bailando-con-el-lyrics,Bailando Con El by Elvis Martinez,Bailando Con El,['Elvis Martinez'],[],"1 ContributorBailando Con El Lyrics[Letra de ""Bailando Con El""]

[Intro]
Y sigo con sentimiento de Elvis Martinez
""Tu Camarón""

[Verso 1]
Ay, me estoy volviendo loco por ti
Ay, y tú ni siquiera lo sueñas, no, no, no, no
No, yo no me resigno a perderte, ay, no, oh
Por ti lucharé hasta la muerte, eh, eh
Ay, mujer, tú acabaste con mi vida
Ay, dejaste mi alma herida, ah, ah
Te vi ayer y quise hablarte, mi vida
Y tú bailando con él te burlabas de mí

[Coro]
Tú bailando con él
Y yo muriendo de celos por ti
Tú bailando con él
Y yo muriendo de celos por ti, yeah

[Interludio]
Ah, po yo soy Tu Camarón
Elvis Martinez, yes
Jum
See Elvis Martinez LiveGet tickets as low as $107You might also like[Verso 2]
Cuando te miro, se me agua la boca
Y es tu belleza la que me provoca a mí
Me vienen recuerdos de aquellas noches
Que yo te besaba y tú acariciabas mi piel
Yo no puedo dejar de amarte, corazón
Sin ti yo no puedo vivir
Dile a ese hombre que tú no lo quieres
Anda, no seas mala
Dile que a quien quieres es a mí

[Coro]
Tú bailando con él
Y yo muriendo de celos por ti
Tú bailando con él
Y yo muriendo de celos por tiEmbed"
236,https://genius.com/Aventura-gone-lyrics,Gone by Aventura,Gone,['Aventura'],[],"5 ContributorsGone Lyrics[Letra de ""Gone"" ft. Toby Love]

[Intro: Romeo Santos]
This is Aventura's gift
To all you ladies out there
Keeping it [?]

[Verso 1: Romeo Santos]
Mil palabras te podría decir
To make you come home
Seems so long ago you walked away
And left me alone
Y yo me recuerdo what you said to me
You were acting so strange
Quizás fui ciego y no quise entender
That you needed a change

[Pre-Coro: Romeo Santos, Romeo Santos & Toby Love]
Was it something I said to make you turn away
To make you walk out and leave me cold
If I could just find a way
To make it so that you were right here right now

[Coro: Romeo Santos, Toby Love]
I've been seating here, can't get you off my mind
(Yo no puedo, amor)
I've tried my best to be a man and be strong (No-no)
I drove myself insane, wishing I could touch your face
But the truth remains, you're gone
(Tú no estás) Gone
(No, ooh) Gone
(Oh baby girl, baby girl you're) Gone
(No, ooh) Gone
(You)
See Aventura LiveGet tickets as low as $40You might also like[Verso 2: Romeo Santos, Toby Love, Romeo Santos & Toby Love]
I don't wanna make excuses, baby
Won't change the fact that you're gone, no-no
Pero si algo es verdad, mi amor
Siempre me rindo a tus pies
El tiempo pasa tan lento, baby
Esa es mi vida sin ti (Esa es mi vida sin ti)
I don't want to change my every day
Pero no puedo, mi amor
So I'll just hang around and find some things to do
To take my mind off missing you
Y yo sé corazón, que también sientes lo mismo por mí
Dime que si

[Coro: Romeo Santos, Toby Love]
I've been seating here (Sentado aquí)
Can't get you off my mind (Yo no puedo, amor)
I've tried my best to be a man and be strong (Oh-oh)
I drove myself insane, wishing I could touch your face
(Wishing I could touch your face)
But the truth remains, you're gone
(Tú no estás) Gone
(No-no-no-no) Gone
(Baby girl, baby girl you're) Gone
(No, ooh) Gone
[Puente: Romeo Santos, Toby Love, Romeo Santos & Toby Love]
Dime que puedo hacer si no estás junto a mí
Dime niña, ¿que no vez que me muero por ti?
Now that we are apart am I still in your heart?
Niña linda, ¿que no vez te necesito aquí?
(Find out, Toby; Oh-ooh)

[Coro: Romeo Santos, Toby Love]
I've been seating here (Sentado aquí)
Can't get you off my mind (En falta de tu amor)
I've tried my best to be a man and be strong (My best to be a man)
I drove myself insane, wishing I could touch your face
But the truth remains (Truth remains, you're gone)
I've been seating here (Sentado aquí)
Can't get you off my mind (Can't get you off my mind)
I've tried my best to be a man and be strong (My best to be a man)
I drove myself insane, wishing I could touch your face
But the truth remains
(Yeah, the truth is you're) Gone
(Oh-ooh) Gone
(Aventura) Gone
(You're gone, baby girl you're) Gone
(Oh-oh-ooh) Gone
(But the truth remains, you're—)Embed"
237,https://genius.com/Danitsa-bachata-lyrics,Bachata by Danitsa,Bachata,['Danitsa'],[],"5 ContributorsBachata Lyrics[Verse 1]
Your little tickles make me giggle but I don't need a man to laugh
I can feel you work and wiggle but you just don't know your craft
Your bunny rabbit magic just won't do the trick
I wanna feel fantastic
But you just make me tired when we sleep together
No desire whatsoever
I lay there like a puppet and let you do your shtick
I guess it works on others

[Chorus]
It just won't do the trick
It just won't do the trick
It just won't do the trick
It just won't do the trick
It just won't do the trick

[Verse 2]
Looks like you're having the time of your life while I'm looking at the clock
Tryna whisper dirty words but I can't hear a word, (Speak up)
Your clumsy crooked dagger ain't no magic stick
I think about of the weather while I see you trying
But it don't get better
No fire just a lot of sweating
I lay there like a prop and wait for you to split
Your funny little number
You might also like[Chorus]
Just won't do the trick
Just won't do the trick
Just won't do the trick

[Outro]
I need a man who can last
A real man real fast
But it just won't do the trick
But you just won't do the trickEmbed"
238,https://genius.com/Tito-el-bambino-el-amor-lyrics,"El Amor by Tito ""El Bambino""",El Amor,"['Tito ""El Bambino""']",[],"4 ContributorsEl Amor Lyrics[Letra de ""El Amor""]

[Intro]
El amor es una magia, una simple fantasía
Es como un sueño, y al fin lo encontré
Es como una luz, que se esparce por el alma
Libre corre como el agua, hasta que llena el corazón

[Pre-Coro]
Y va creciendo y creciendo como nubes en el cielo
Dando vueltas por el mundo, es increíble, así es el amor
Y al fin lo encontré
Y va creciendo y creciendo como nubes en el cielo
Dando vueltas por el mundo, es increíble, así es el amor
Y al fin lo encontré

[Coro]
El amor te ciega, aunque a veces te engaña
El amor es pureza, si es que a alguien tú amas
El amor te atrapa y de él nunca escaparás
Sólo tienes que aprender a amar, a amar
El amor te ciega, aunque a veces te engaña
El amor es pureza, si es que a alguien tú amas
El amor te atrapa y de él nunca escaparás
Sólo tienes que aprender a amar, a amar
See Tito “El Bambino” LiveGet tickets as low as $91You might also like[Pre-Coro]
Y va creciendo y creciendo como nubes en el cielo
Dando vueltas por el mundo, es increíble, así es el amor
Y al fin lo encontré
Y va creciendo y creciendo como nubes en el cielo
Dando vueltas por el mundo, es increíble, así es el amor
Y al fin lo encontré

[Coro]
El amor te ciega, aunque a veces te engaña
El amor es pureza, si es que a alguien tú amas
El amor te atrapa y de él nunca escaparás
Sólo tienes que aprender a amar, a amar
El amor te ciega, aunque a veces te engaña
El amor es pureza, si es que a alguien tú amas
El amor te atrapa y de él nunca escaparás
Sólo tienes que aprender a amar, a amar

[Outro]
El amor es una magia, una simple fantasía
Es como un sueño, y al fin lo encontré
Es como una luz, que se esparce por el alma
Libre corre como el agua, hasta que llena el corazónEmbed"
239,https://genius.com/Prince-royce-pull-up-lyrics,Pull Up by Prince Royce (Ft. DaniLeigh),Pull Up,['Prince Royce'],['DaniLeigh'],"9 ContributorsPull Up Lyrics[Letra de ""Pull Up"" ft. DaniLeigh]

[Verso 1: DaniLeigh]
¿Cómo te digo that I got you?
Si yo te fallé mil veces
Aquí pensando en tus labios
Esperando que venga' y me beses

[Coro: DaniLeigh]
Juro, papi, I'm sorry
No game, no Atari
Yo fui responsable
Siempre te quise, lo sabe'
Tú corazón yo te rompí
Now I'm here feelin' lonely
Tú estás lejos, lo siento
I feel you aquí en mi cuerpo

[Post-Coro: DaniLeigh, Prince Royce & Ambos]
Oh-oh, oh-oh, oh-oh
Ooh-ooh
Oh-oh, oh-oh, oh-oh-woh

[Verso 2: Prince Royce, DaniLeigh & Ambos]
I wanna see if we could be a thing
Let's see if me and you can maintain
I just wanna know the real and the truth (And the truth)
I spend every dollar baby, I depend on you
Oh-oh, solo quiero que tú vuelvas, baby, a tu baby, yeh
Oh-woah, te prometo que me entrego, baby, aquí baby, yeah
See Prince Royce LiveGet tickets as low as $45You might also like[Coro: Prince Royce]
Juro, mami, I'm sorry
No game, no Atari
Yo también fui culpable
Siempre te quise y lo sabe'
No sé por qué peleamos y siempre terminamos
Comiéndono' toda la piel
La noche está buena para amanecer, eh

[Post-Coro: Prince Royce & DaniLeigh]
Oh-oh, oh-oh, oh-oh, uh
Ha-ah, ha-ah, ha-ah

[Verso 3: Prince Royce]
Pull up, mami, you know I got ya
Tú sabes que me haces falta (Yeah)
Extrañaba tanto tus besos (Uh)
Y como tú me baila' esa bachata, yeah

[Coro: DaniLeigh & Prince Royce]
Juro, papi, I'm sorry
No game, no Atari
Yo fui responsable
Siempre te quise, lo sabe'
Tú corazón yo te rompí
Now I'm here feelin' lonely
Tú estás lejos, lo siento
I feel you aquí en mi cuerpo
Juro, mami, I'm sorry
No game, no Atari
Yo también fui culpable
Siempre te quise, lo sabe'
No sé por qué peleamos y siempre terminamos
Comiéndono' toda la piel
La noche está buena para amanecer, eh
[Post-Coro: Prince Royce & DaniLeigh]
Oh-oh, oh-oh, oh-oh, uh
Ha-ah, ha-ah, ha-ha-ha

[Outro: Prince Royce & DaniLeigh]
Baby, Royce
Uh-uh
Oh-oh, oh-oh, oh-oh, ohEmbed"
240,https://genius.com/Romeo-santos-intro-lyrics,Intro by Romeo Santos,Intro,['Romeo Santos'],[],"6 ContributorsIntro Lyrics[Letra de ""Intro""]

[Verso]
Dominicano soy
De mis raíces yo no voy a olvidarme-e-e
Soy bachatero y lo llevo en la sangre
Le canto al amargue por la gracia de Dios
Dominicano soyYou might also likeEmbed"
241,https://genius.com/Rosalia-la-fama-live-en-el-palau-sant-jordi-lyrics,LA FAMA (Live en el Palau Sant Jordi) by ROSALÍA,LA FAMA (Live en el Palau Sant Jordi),['ROSALÍA'],[],"10 ContributorsTranslationsEnglishLA FAMA (Live en el Palau Sant Jordi) Lyrics[Letra de ""LA FAMA (Live en el Palau Sant Jordi)""]

[Verso 1]
Lo que pasó a ti te lo cuento, no creas que no dolió
O que me lo invento, así es que se dio
Yo tenía mi bebé, era algo bien especial
Pero me obsesioné con algo que a él le hacía mal
Miles de cancione' en mi mente y él me lo notaba
Y él tanta' vece' que me lo decía, yo como si nada

[Coro]
Es mala amante la fama y no va a quererme de verdad
Es demasia'o traicionera, como ella viene, se me va
Yo sé que será celosa, yo nunca le confiaré
Si quiero duermo con ella, pero nunca me la voy a casar

[Verso 2]
Lo que pasó me ha deja'o en vela, que no puedo ni pensar
La sangre le hierve, siempre quiere más
Puñalaíta' da su ambición
En el pecho afilada, es lo peor

[Coro]
Es mala amante la fama y no va a quererme de verdad
Es demasia'o traicionera, como ella viene, se me va
Yo sé que será celosa, yo nunca le confiaré
Si quiero duermo con ella, pero nunca me la voy a casar
You might also like[Puente]
No hay manera
De que esta obsesión se me fuera
Se me fuera, ya desaparezca
Yo aún no he aprendío' la manera
No hay manera que desaparezca

[Coro]
Es mala amante la fama y no va a quererte de verdad
Es demasia'o traicionera, como ella viene, se me va (Uh)
Yo sé que será celosa, yo nunca le confiaré
Si quiero duermo con ella, pero nunca me la voy a casarEmbed"
242,https://genius.com/Camilo-and-camila-cabello-ambulancia-lyrics,Ambulancia by Camilo & Camila Cabello,Ambulancia,"['Camilo', 'Camila Cabello']",[],"6 ContributorsAmbulancia Lyrics[Letra de ""Ambulancia""]

[Verso 1: Camilo]
Tengo miedo que la sangre se evapore porque la tengo caliente
Tengo miedo de ver alucinaciones como si tuviera fiebre
Tengo miedo que este montón de aspirinas no me estén haciendo efecto
Hace tiempo no me paro de la cama y no es porque me sienta enfermo

[Pre-Coro: Camila Cabello]
Es porque las sábanas huelen a ti
Y mi almohada pregunta que cuándo es que vas a venir

[Coro: Camilo & Camila Cabello, Ambos]
Si ven una ambulancia o un policía
Seguro que están yendo pa' la casa mía
Porque mi corazón está que se revienta
Y la presión la traigo por 180
Y si escuchan pasar un camión de bomberos
Fue que yo los llamé porque estoy que me quemo
Porque mi cama después de esa noche cuando tú viniste
Sigue prendida en fuego (Prendida en fuego, girl)

[Post-Coro: Camila Cabello]
Ah
Ah
Eh
You might also like[Verso 2: Camila Cabello & Camilo, Ambos]
Yo había apagado el corazón
Pero cuando a ti te vio solito decidió prenderse, yeah-eh-eh
El fuego no se va a apagar
Aunque el desierto se haga mar
Pensando en lo que quiero hacerte (Ah)
Me tienes mal, yo creo que necesito un médico (Médico)
Dependencia por ti ya no es algo cómico (Bebé)
Quiero saber qué es lo que tiene tu genética (Tú genética)
Mi mundo gira en torno a ti, tú eres magnética
¿Y cómo no?

[Coro: Camila Cabello & Camilo, Ambos]
Si ven una ambulancia o un policía
Seguro que están yendo pa' la casa mía
Porque mi corazón está que se revienta
Y la presión la traigo por 180
Y si escuchan pasar un camión de bomberos
Fue que yo los llamé porque estoy que me quemo
Porque mi cama (Cama) después de esa noche cuando tú viniste (Después de esa noche)
Sigue prendida en fuego

[Puente: Camila Cabello & Camilo]
Camila, mmm
Sigue prendida en fuego
Que tal y todso fluya, se volvió candela
Se quedó dormida cuando—
[Pre-Coro: Camilo, Camilo & Camila Cabello]
Es que las sábanas huelen a ti
Y mi almohada pregunta que cuándo es que vas a venir

[Coro: Camilo & Camila Cabello, Camilo]
Si ven una ambulancia o un policía
Seguro que están yendo pa' la casa mía
Porque mi corazón está que se revienta (Que se reviente)
Y la presión la traigo por 180
Y si escuchan pasar un camión de bomberos
Fue que yo los llamé porque estoy que me quemo
Porque mi cama después de esa noche cuando tú viniste
Sigue prendida en fuego

[Outro: Edge]
WowEmbed"
