general_theme,general_theme_emb
Love and Relationships,"[ 2.36190390e-03 -1.12569639e-02  3.41980308e-02  4.38136165e-04
  9.09442455e-03  9.42640752e-02 -2.24350486e-02  4.32857871e-02
 -7.68937077e-03 -2.00540014e-02 -3.08874380e-02  6.48628846e-02
 -4.83702309e-03  4.20212597e-02 -6.89370707e-02 -3.02212453e-03
 -8.91141128e-03 -1.34002501e-02 -3.22108679e-02  5.49241062e-03
 -3.19834761e-02  1.52032427e-03  3.93704511e-02  3.13069522e-02
  1.13847293e-02 -1.64909493e-02  1.98269542e-02  7.53275072e-03
 -2.37897970e-02 -4.50320058e-02  5.32120541e-02 -5.31098694e-02
 -3.54468403e-03  8.11046436e-02 -1.01083715e-03 -4.47302386e-02
 -2.37848125e-02 -7.91619066e-03 -5.40912198e-03  1.70107149e-02
 -4.26911712e-02  8.76539014e-03  4.08008397e-02  5.58470264e-02
  2.21066084e-03 -9.29568708e-03  5.13071045e-02 -3.15960161e-02
 -9.53601440e-04  2.24952828e-02  2.88231913e-02  2.66436464e-03
 -5.96200256e-03  1.89976487e-02 -5.23027778e-03 -9.62998718e-03
 -5.22291241e-03 -1.73705816e-03  5.26821846e-03 -2.00859029e-02
 -1.63647830e-02  5.39038374e-05 -6.97139800e-02  4.25844043e-02
  5.21545112e-03  1.78074501e-02 -2.65102107e-02 -3.59786041e-02
 -4.70551625e-02 -1.43589154e-02 -4.36616084e-03 -5.17485440e-02
  3.99800279e-04  8.30777828e-03 -1.49377640e-02 -5.90138230e-03
 -3.42352595e-03 -6.38155593e-03 -3.41628902e-02 -1.24135381e-02
 -5.80530539e-02  5.41054197e-02 -2.18849219e-02 -1.50297731e-02
  1.23894727e-02  1.36039583e-02 -7.12459814e-03 -5.59286252e-02
  7.34448759e-03 -1.62676647e-02  3.78986001e-02 -3.46440412e-02
  6.86033163e-03  6.58190548e-02  3.62288691e-02 -2.71696039e-02
 -3.41833420e-02 -4.77050766e-02  5.61268115e-03  5.92203103e-02
  4.71549779e-02 -2.17560809e-02  3.27530801e-02  1.41123999e-02
  6.44269809e-02 -9.96986218e-03 -1.26684662e-02 -1.74674317e-02
 -1.49796680e-02  4.65327874e-02  3.03331073e-02 -5.00655472e-02
 -1.30067701e-02  3.73835303e-02 -5.68087175e-02  4.08289172e-02
  4.14076913e-03  4.10604589e-02  5.87232225e-03  4.79914099e-02
  8.89599789e-03 -1.43282581e-02  7.22941011e-02 -6.33072481e-02
  3.54221538e-02  6.94281757e-02  1.35845784e-02 -3.58212218e-02
  4.35752533e-02  6.80733323e-02  1.48791699e-02 -2.51765898e-03
 -6.87032985e-03 -5.98015226e-02 -6.28980249e-02 -3.66589613e-02
 -2.75672451e-02 -3.70196812e-02  9.28698201e-03  7.36854300e-02
  4.05236147e-02  1.85523834e-02  9.65733528e-02 -4.23243158e-02
 -4.11287993e-02  6.66153878e-02  2.59522162e-02  9.57550481e-03
 -2.10154224e-02 -3.10826320e-02 -5.72757721e-02 -2.58973264e-03
 -1.52395014e-02 -5.15180473e-05 -3.59011851e-02  5.38865216e-02
  2.42502987e-03  2.13442948e-02 -9.43215471e-03  1.88667737e-02
  1.17459148e-02  3.63453589e-02  3.41185443e-02  4.72017340e-02
 -1.83311235e-02  2.07492318e-02 -5.70229441e-02  3.78251541e-03
  2.23189797e-02 -2.93131899e-02 -1.24551868e-02  1.25261489e-02
  3.20720933e-02 -7.68193826e-02 -7.86295906e-03 -1.19387815e-02
  2.15948466e-02 -1.33072678e-02 -4.27086763e-02 -1.68306287e-02
 -2.82527488e-02  1.50529500e-02 -4.29115957e-04  2.57269870e-02
 -1.37736360e-02  2.45530950e-03 -1.19284205e-02 -6.40541967e-03
  4.62002419e-02 -6.34564366e-03 -6.70679891e-03  3.56221534e-02
  5.68635575e-02  3.01943012e-02  1.22597185e-03  8.14683661e-02
 -3.64366621e-02 -4.85932007e-02  4.02903371e-02  3.73784290e-03
 -7.94877112e-03  4.21647951e-02 -5.15011586e-02 -1.87454571e-04
  4.81981458e-03  3.56949158e-02  2.41418164e-02  2.29480676e-02
 -2.58262884e-02 -1.46132046e-02 -2.33938973e-02  7.08739534e-02
 -1.96123831e-02 -1.51560362e-02 -5.06421439e-02 -1.62736606e-02
 -3.94971967e-02  5.17682917e-02  5.47767840e-02  4.56937961e-03
 -3.36355157e-02 -5.38613014e-02  2.67411489e-02  1.53890587e-02
 -3.28281261e-02  3.96263637e-02 -3.18004675e-02  3.01527064e-02
 -1.15071870e-02  3.38948295e-02  4.38158028e-02  2.00101603e-02
 -6.96988702e-02 -8.02132338e-02  1.37032056e-02  2.56706309e-02
  3.36907357e-02 -1.16340048e-03  2.03077141e-02 -5.14846928e-02
  6.61236197e-02 -9.69777815e-03  8.35254509e-03  4.68636826e-02
 -2.95576844e-02 -5.19105829e-02  2.65925489e-02  2.77644265e-02
 -1.05614085e-02  2.58772839e-02  7.90917198e-04  1.39275882e-02
  2.99070608e-02 -7.24401465e-03  3.98785733e-02 -2.52305847e-02
  8.70246347e-03 -3.86922946e-03 -3.43760885e-02  3.24519388e-02
  1.24168340e-02 -1.89624261e-02 -1.90534035e-03 -1.02266083e-02
 -2.37580091e-02  1.18325464e-01  2.44520288e-02 -2.88644750e-02
  8.25446472e-03  5.61868632e-03  2.26840237e-03  1.39921000e-02
 -2.06484310e-02 -4.83456589e-02 -3.28486413e-02 -2.74756309e-02
 -2.26701889e-02  2.02164911e-02 -2.89423428e-02 -2.49497453e-03
  6.87797728e-04  4.59592178e-04  2.09870227e-02 -4.96047549e-04
 -4.31230757e-03 -2.89493948e-02 -4.64890413e-02  5.39206825e-02
  4.42734174e-03  7.20412731e-02  1.38388984e-02  3.41371745e-02
 -9.52626951e-03  4.01808470e-02  6.06115423e-02  2.91521288e-02
  3.97791266e-02 -1.17493025e-03  2.97336467e-02 -7.87462145e-02
  2.95940917e-02 -1.58363506e-02 -3.02861501e-02 -1.75526943e-02
 -4.81720753e-02  1.89078171e-02  6.51854277e-02 -1.31393978e-02
 -3.39713618e-02  4.16584350e-02 -4.66803368e-03  1.47382123e-02
 -2.62753330e-02  7.80521929e-02 -2.74414606e-02 -1.66682396e-02
 -5.25600836e-02 -1.03399321e-01  6.38885191e-03 -8.43562093e-03
 -6.26817420e-02  3.62110250e-02  4.33371024e-04 -2.36459058e-02
 -2.57830303e-02  4.59022354e-03  4.65376563e-02  3.75020178e-03
  8.31984952e-02  1.39570683e-02 -1.68794189e-02 -7.70785734e-02
 -2.12434847e-02  2.11062618e-02 -8.42917431e-03 -2.81666480e-02
  3.47867459e-02  2.52455417e-02  5.79410903e-02  3.06902826e-02
 -1.40739270e-02 -1.79624204e-02  5.59015956e-04  2.32130792e-02
  2.33510118e-02 -1.85467880e-02  2.74033230e-02 -4.70462814e-02
  7.51272091e-05 -1.54966051e-02  1.04129957e-02  4.53067124e-02
 -4.09879424e-02 -9.89794917e-03 -5.87759390e-02  5.36269625e-04
 -7.38765225e-02  1.68576860e-03 -6.11048788e-02  3.35897207e-02
 -4.22958694e-02 -6.87965099e-03 -8.05952214e-03 -5.26651777e-02
 -2.14615930e-03  1.93611253e-02  4.37534004e-02 -2.07611304e-02
 -6.34654537e-02 -2.53946409e-02  5.17963953e-02 -2.53249593e-02
  1.93649065e-02  2.42381915e-02  1.19427601e-02  9.91085265e-03
 -4.05761674e-02  4.77858819e-02  2.10602712e-02  4.76012036e-04
 -2.84046233e-02  2.26392318e-03  8.78875377e-04 -2.53110118e-02
  1.06964242e-02 -1.12894946e-03  6.11751527e-02 -1.52809201e-02
  5.88926449e-02  5.98551184e-02  1.38158761e-02 -2.71895509e-02
  4.28493135e-02  4.47942130e-02  3.39440741e-02  7.71571649e-03
  6.42293990e-02  1.20736929e-02 -6.70087337e-03 -1.90585870e-02
  1.92072261e-02  3.42737213e-02  1.15890102e-03 -6.09307326e-02
 -1.88383344e-03  2.60588690e-03 -3.54062989e-02 -5.15224859e-02
 -3.70211601e-02  4.71288059e-03  2.29326226e-02  3.52355726e-02
  2.66351048e-02 -1.08117200e-02 -3.65502983e-02 -3.79041173e-02
  3.55342850e-02  1.24513144e-02 -3.65768448e-02 -2.62316372e-02
  2.39460655e-02  1.64430235e-02 -2.59019546e-02 -5.11854701e-02
 -9.41919815e-03 -3.06363421e-04  3.45139802e-02 -5.43049574e-02
 -3.58569287e-02 -6.66125864e-02  1.81608144e-02  2.24949792e-02
 -3.29719596e-02 -2.11505196e-03 -2.37549432e-02 -4.80769947e-02
  9.46737733e-03 -9.54821706e-03  4.38824967e-02 -6.01042248e-03
  4.40176800e-02  2.74889953e-02  5.86388074e-02 -8.72367769e-02
  7.46659115e-02 -2.70317923e-02  6.50170520e-02  1.22335004e-02
  3.74985337e-02  2.88888533e-02 -6.90758899e-02 -9.45788808e-03
 -3.84613266e-03 -9.98115391e-02  1.22837313e-02  1.98210608e-02
 -3.63197103e-02  3.60703375e-03  3.82595100e-02  3.80386896e-02
 -5.70508325e-03 -5.45480335e-03 -2.39852592e-02  4.62710857e-02
  1.98054314e-02 -1.52061619e-02  3.57122049e-02  5.87027930e-02
 -7.60705918e-02  7.40744472e-02  1.66518427e-02  4.24259938e-02
  1.56139219e-02  2.07720746e-04  4.62741330e-02  7.59081217e-03
  5.28324991e-02 -6.94248173e-03  1.07397018e-02  4.95641455e-02
  1.06180357e-02  7.04659298e-02 -2.52680350e-02 -3.64280166e-03
 -2.05094181e-02 -4.06173579e-02  2.78843716e-02  5.92066441e-03
  2.26987284e-02  5.00801727e-02  1.76462512e-02 -4.18146467e-03
 -2.71709822e-02  5.88689223e-02  2.06092298e-33 -3.52348317e-03
 -9.20912027e-02  2.61251349e-02  9.32776183e-03  6.24922402e-02
 -1.30181387e-02 -1.09943664e-02  2.82038525e-02  1.44782532e-02
 -3.15607563e-02 -7.22279632e-03  2.10937280e-02 -8.86052009e-03
 -4.12759557e-02  3.57668451e-03 -7.18470803e-03 -1.86369140e-02
 -4.86576371e-02  3.27483080e-02 -4.53856774e-02 -1.02550471e-02
 -4.34422074e-03  1.19058341e-02 -1.98559370e-02  2.22561192e-02
 -8.09043087e-03  4.03330363e-02  4.53122891e-02 -5.35378121e-02
 -1.41838845e-02 -4.45756223e-03 -3.64386588e-02  1.59159943e-03
 -4.17256169e-02  3.56606990e-02 -1.00952022e-01 -2.43604323e-03
  2.00438276e-02  2.28932430e-03 -7.90572315e-02 -1.67418004e-03
 -9.28732604e-02 -3.68213095e-02 -3.76227722e-02 -3.21553345e-03
 -9.62667447e-03  6.97400123e-02 -2.23918650e-02 -2.63376627e-02
  1.39530627e-02  3.39885466e-02  7.39995297e-03  2.83364467e-02
  3.24194762e-03 -8.95523652e-02 -3.29151154e-02 -6.69996068e-02
  1.42198266e-03  2.78517487e-03  6.89330399e-02 -2.58119330e-02
  5.19944914e-02  1.92172080e-02  4.18522507e-02 -2.95526665e-02
  1.17897540e-02  3.29503193e-02  2.82158609e-02  2.30683070e-02
  3.11429445e-02 -2.48625353e-02 -3.77675369e-02 -4.66007777e-02
 -2.47539766e-02  4.48878243e-04  6.57241568e-02  2.57216184e-03
 -2.49951221e-02  6.05007820e-02 -5.16254045e-02 -2.58241333e-02
  1.03467070e-02 -1.45314867e-02  4.53118384e-02 -4.91080154e-03
 -3.84187959e-02  6.54978026e-03 -1.02682831e-02 -2.92685032e-02
 -1.61006376e-02  1.47619406e-02 -7.63806105e-02 -9.90385539e-04
  1.62808027e-03 -1.40776057e-02  2.22383980e-02  1.64404381e-02
 -3.09362598e-02  1.69780813e-02 -7.69943520e-02 -1.17370747e-02
 -4.38165814e-02 -4.45332937e-02  6.71116188e-02 -4.04837504e-02
 -1.98849756e-02  5.15013142e-03 -1.23262843e-02 -1.15585197e-02
 -6.00575842e-02  1.82774905e-02  9.22974665e-03 -2.00162288e-02
  3.52330884e-04 -7.37921298e-02  2.50835903e-02  2.99676899e-02
  3.28788906e-02  4.96399775e-03  8.06665048e-02 -2.82010976e-02
  1.19917430e-02 -1.31942593e-02  5.99715821e-02  6.12388253e-02
 -6.06847890e-02  7.01523796e-02  2.70096790e-02 -1.75848976e-02
  1.47740310e-02 -4.76518422e-02  4.54167612e-02  1.44011555e-02
  4.39909250e-02  2.55188588e-02  1.51565140e-02 -2.71975454e-02
 -5.94829135e-02  6.24546707e-02 -1.27857411e-02 -2.32553650e-02
 -1.49061205e-02  2.24117748e-03  4.66615148e-03 -2.29111854e-02
 -3.60411666e-02 -1.33553836e-02  1.20392081e-03 -2.01695822e-02
 -4.13197130e-02 -4.75167558e-02 -3.13974954e-02 -2.84564262e-03
  3.11787054e-02  3.10336743e-02  4.98018116e-02 -2.96394918e-02
  4.60374653e-02 -8.54799300e-02  8.43339879e-03  1.78679917e-02
 -9.89868399e-03  1.02778347e-02 -9.08312388e-03  4.66121454e-03
 -1.39305070e-02 -8.57898686e-03 -2.58353632e-02  4.80360836e-02
  8.34043249e-02 -9.46042966e-03 -1.33067816e-02 -8.04663152e-02
  4.44664918e-02  1.02776783e-02 -2.35182494e-02 -1.34403734e-02
 -7.47185722e-02 -1.20689510e-03 -1.36411702e-02  2.05629617e-02
 -4.92508858e-02 -3.46354879e-02 -5.65194190e-02 -3.78134325e-02
 -1.50122978e-02  6.77083246e-03 -5.69475368e-02 -3.12232003e-02
  2.41406867e-03 -5.86196780e-02  5.40245557e-03  6.50800467e-02
 -4.66353744e-02  2.55843773e-02 -2.83874571e-02 -3.85481305e-02
  4.81176749e-02 -3.18575799e-02  2.30120495e-02  4.89458665e-02
 -3.37672234e-02 -2.58486122e-02  7.86517337e-02  2.94061508e-02
 -2.28625331e-02 -6.25462085e-02 -1.78203657e-02 -8.34142696e-03
 -4.26298045e-02 -1.00805135e-02  3.24135134e-03 -3.10615357e-02
 -3.15347165e-02  5.49989231e-02 -4.44738232e-02  2.19805259e-03
  5.19439355e-02  6.36489876e-03  6.03738055e-02 -1.64594501e-02
 -3.62755060e-02  4.21160506e-03 -3.82865407e-02  3.31962891e-02
 -5.70670366e-02  2.65601408e-02  1.74889863e-02  1.69310756e-02
 -4.07800041e-02 -6.89145364e-03  9.74592811e-04  2.35283487e-02
 -3.08361724e-02  5.20053804e-02 -2.37247273e-02  1.09213181e-02
  7.56302429e-03  4.14026007e-02  5.33640571e-02  6.36744797e-02
 -4.98622237e-03 -2.67882030e-02 -4.03421409e-02 -3.22334990e-02
  2.58799363e-02 -2.16009077e-02 -4.28679958e-02  1.74468779e-03
  1.16892513e-02  1.23304818e-02  2.37789173e-02  4.54476178e-02
 -2.90383399e-02 -6.57503083e-02 -3.60696986e-02  2.79058143e-02
  3.92809883e-02 -4.55395617e-02 -1.56798307e-03 -4.09285091e-02
 -1.88246649e-02  3.34548624e-03 -4.47905213e-02 -3.04258261e-02
  3.72718982e-02 -1.50308684e-02  7.82206208e-02  3.83388102e-02
 -6.89140009e-03  4.53881957e-02 -2.57660449e-02 -3.99123179e-03]"
