,general_theme,general_theme_emb
0,Love and Relationships,"[0.06247195601463318, -0.026712730526924133, -0.05487493798136711, -0.008854438550770283, -0.04437766969203949, 0.0249489676207304, -0.006760430987924337, 0.048612575978040695, -0.03467326611280441, -0.0324576310813427, -0.01014027837663889, 0.04377956688404083, 0.03851652517914772, 0.037940334528684616, -0.0030800385866314173, 0.016391312703490257, 0.016967648640275, -0.017973141744732857, -0.053801197558641434, 0.04950002208352089, -0.039395615458488464, -0.01211676187813282, -0.06309574842453003, -0.05177214369177818, -0.009914841502904892, 0.060047779232263565, 0.021281648427248, -0.029166916385293007, 0.02472858689725399, 0.030595116317272186, -0.019107546657323837, 0.04370095953345299, 0.01757405512034893, 0.012997888959944248, 0.04072597995400429, 0.005969839170575142, -0.03453898802399635, 0.013176944106817245, -0.05271078646183014, 0.048262786120176315, -0.021243084222078323, 0.049622371792793274, 0.021351803094148636, -0.008266008459031582, -0.01532107125967741, -0.01748962514102459, 0.0334169901907444, 0.04354364424943924, 0.007380544673651457, 0.03808934986591339, 0.019778180867433548, -0.06795112788677216, -0.046926841139793396, 0.027835845947265625, 0.004259719979017973, 0.020144147798419, -0.0057686613872647285, -0.03468647599220276, 0.050575509667396545, -0.03044908680021763, -0.039569154381752014, -0.01894020475447178, 0.004173982888460159, 0.02186768874526024, 0.005896187387406826, 0.0035320380702614784, 0.011152387596666813, -0.022302720695734024, 0.02085532806813717, 0.012519124895334244, 0.009157518856227398, -0.029841970652341843, -0.007101705763489008, 0.013523221015930176, -0.0036460694391280413, -0.020432472229003906, 0.010203037410974503, 0.0035245660692453384, -0.03413700684905052, 0.012391364201903343, 0.004807204939424992, 0.04686665162444115, -0.036091148853302, -0.015852341428399086, 0.008407246321439743, 0.0030226882081478834, -0.035546332597732544, -0.015139161609113216, 0.03650414198637009, -0.03302380070090294, -0.007181699853390455, -0.05971240997314453, -0.007429828867316246, -0.004828809294849634, -0.018516289070248604, -0.020310118794441223, -0.0197441503405571, -0.04554225876927376, 0.030244266614317894, -0.010200812481343746, -0.0029356908053159714, -0.015294289216399193, -0.011263568885624409, -0.005142916459590197, 0.04339940473437309, 0.012413177639245987, 0.0018734935438260436, 0.008371149189770222, 0.01616445742547512, -0.05935169383883476, 0.0028065373189747334, -0.026748429983854294, -0.0483257919549942, -0.051020894199609756, -0.027054376900196075, -0.0032230857759714127, -0.019482525065541267, -0.03678763657808304, -0.002624631393700838, 0.022531377151608467, 0.03265339136123657, 0.03493191674351692, 0.05106319114565849, 0.027920642867684364, 0.0016836855793371797, -0.014538110233843327, -0.03181467950344086, 0.00914763193577528, 0.03384867683053017, 0.011074190959334373, 0.04303983971476555, 0.005177744198590517, -0.05121110752224922, 0.02295730821788311, -0.042101796716451645, 0.03304877132177353, 0.03498636558651924, 0.005530479364097118, -0.0067406268790364265, 0.022683147341012955, 0.09674518555402756, -0.012485360726714134, 0.020738139748573303, 0.022251717746257782, 0.04501061886548996, 0.09609385579824448, -0.003722590859979391, 0.013119742274284363, -0.05837874487042427, 0.02760923095047474, 0.021988093852996826, 0.023994527757167816, 0.04618218541145325, -0.02818215824663639, -0.01256294921040535, -0.02146270126104355, -0.006552568171173334, 0.03010472096502781, -0.008278729394078255, 0.02191787213087082, 0.013632889837026596, 0.01976172812283039, -0.036105990409851074, -0.04308982193470001, -0.03378119319677353, 0.05125277116894722, -0.01033695787191391, -0.015727588906884193, -0.00457026856020093, 0.004559159744530916, -0.01463705487549305, -0.052972327917814255, 0.004757522605359554, 0.01709582656621933, 0.06601623445749283, -0.017427567392587662, 0.024094440042972565, -0.037971753627061844, -0.0034749293699860573, -0.04138786718249321, 0.047722846269607544, 0.0049595702439546585, 0.032374247908592224, -0.0475669726729393, 0.009029896929860115, -0.007291853427886963, -0.03868720307946205, -0.01954127661883831, -0.021237898617982864, 0.02711745724081993, -0.040227316319942474, -0.03558924049139023, -0.01981525495648384, 0.01997394673526287, -0.019239649176597595, 0.017883023247122765, 0.009837278164923191, 0.004754023160785437, 0.01657823845744133, 0.01121416874229908, -0.056572891771793365, 0.017708996310830116, -0.015240281820297241, -0.009072045795619488, 0.018845921382308006, 0.005765243899077177, 0.002075134078040719, 7.224739238154143e-05, 0.025628112256526947, 0.031002262607216835, -0.0175685603171587, -0.007828605361282825, 0.010716378688812256, 0.01542576216161251, -0.011993828229606152, 0.04099733382463455, 0.02683950774371624, 0.026013584807515144, 0.02448885142803192, 0.030438097193837166, 0.010407693684101105, -0.04583849757909775, 0.027200475335121155, 0.029933352023363113, 0.013792487792670727, -0.05320711433887482, 0.04817431420087814, -0.024908367544412613, -0.01146415714174509, 0.011267687194049358, -0.030014626681804657, -0.018010057508945465, 0.03151175379753113, 0.07391095161437988, -0.03486764058470726, 0.003160756314173341, -0.01883518323302269, 0.032327085733413696, -0.02116321213543415, -0.006912586744874716, -0.05870049074292183, -0.025350647047162056, 0.017171045765280724, 0.02892424166202545, 0.026970932260155678, -0.038486041128635406, -0.009826680645346642, 0.047415804117918015, 0.0015093876281753182, 0.03664398938417435, 0.02480696514248848, -0.05888209864497185, -0.0711105540394783, 0.03264632821083069, -0.00023133246577344835, 0.02919265441596508, 0.023388251662254333, -0.06591484695672989, -0.02633226290345192, -0.002389251021668315, -0.01762729324400425, -0.020642491057515144, -0.031074903905391693, 0.01490344200283289, 0.015991894528269768, 0.0008566520409658551, -0.019599705934524536, 0.01739552617073059, 0.01921967603266239, -0.01406090334057808, -0.02753075771033764, 0.008167464286088943, 0.041632868349552155, 0.005602665711194277, -0.01779382862150669, 0.007778823375701904, 0.057751648128032684, -0.019906850531697273, -0.015923980623483658, 0.02679324336349964, -0.02836432121694088, -0.044931959360837936, -0.06015656888484955, 0.0226276982575655, 0.02355729602277279, 0.0268106646835804, -0.00012021746806567535, 0.02136208489537239, 0.002512179547920823, -0.006987924687564373, 0.003877117531374097, 0.010256579145789146, 0.04903685301542282, -0.1091313287615776, 0.014908618293702602, 0.015721039846539497, -0.07123782485723495, -0.023172808811068535, 0.0005169895594008267, 0.024982783943414688, -0.07823368161916733, -0.044171079993247986, 0.06286987662315369, -0.0024284457322210073, -0.022934164851903915, -0.03830479085445404, -0.030424077063798904, 0.02378331683576107, 0.004216882865875959, -0.02152937836945057, -0.006380027625709772, -0.0652843490242958, 0.019623907282948494, 0.059550464153289795, -0.04572993144392967, 0.014244028367102146, 0.025862926617264748, -0.05891330540180206, 0.054843440651893616, 0.005465582478791475, 0.044362518936395645, 0.027941102162003517, -0.038975391536951065, -0.023344766348600388, -0.035988401621580124, -0.027457114309072495, 0.01394974160939455, 0.004585238639265299, 0.02074708789587021, 0.01864355057477951, -0.012402907945215702, -0.018934177234768867, 0.07689335942268372, -0.003312024986371398, 0.01889035850763321, 0.028933973982930183, -0.020438527688384056, -0.0023951679468154907, 0.02099292352795601, -0.0023702727630734444, -0.03335202485322952, 0.0016792668029665947, 0.024196842685341835, -0.0040185521356761456, 0.003888887818902731, 0.013197011314332485, 0.039178039878606796, 0.033500656485557556, -0.016226161271333694, 0.007394291460514069, 0.02372846193611622, 0.007197062484920025, 0.015514746308326721, 0.05093499273061752, -0.026197539642453194, -0.014063039794564247, -0.02667691931128502, -0.011879648081958294, -0.025311024859547615, 0.04337407276034355, 0.035083748400211334, -0.0068726432509720325, -0.02094256691634655, -0.006340917199850082, 0.012357059866189957, -0.012011345475912094, -0.037406936287879944, 0.03907718509435654, -0.03661419823765755, -0.03876689076423645, 0.03323430195450783, 0.05773647129535675, -0.03357428312301636, -0.006529785227030516, -0.021445605903863907, -0.017061756923794746, 0.026520371437072754, 0.03620646148920059, 0.038625460118055344, 0.013101447373628616, 0.015133541077375412, 0.006147011648863554, 0.021712325513362885, -0.00957457534968853, 0.009001122787594795, -0.0392046719789505, 0.01114861574023962, -0.03663485124707222, 0.04578162729740143, 0.01631956547498703, -0.01953561045229435, 0.023377709090709686, 0.06205973029136658, -0.02141546458005905, 0.03559282422065735, -0.06450053304433823, -0.0064846514724195, -0.03356550261378288, -0.013387507759034634, 0.011021081358194351, -0.0029036703053861856, 0.002053728559985757, -0.020261693745851517, 0.021165966987609863, -0.03577815368771553, 0.01031271368265152, -0.02243458665907383, -0.005674648564308882, -0.020056962966918945, -0.02272479422390461, -0.008471825160086155, 0.03939501568675041, 0.010705694556236267, -0.04989394545555115, 0.0646514967083931, 0.013341673649847507, -0.05307742580771446, -0.01449915487319231, -0.0382595993578434, 0.02506389655172825, 0.026597730815410614, -0.026464451104402542, 0.0004985532723367214, 0.0038889353163540363, 0.02236764505505562, -0.048029690980911255, 0.0632413774728775, -0.04254526272416115, 0.006900714710354805, -0.004434904549270868, 0.03771889954805374, -0.04620550945401192, -0.03829373046755791, 0.03179321438074112, -0.017604276537895203, 0.0014435938792303205, -0.008045639842748642, -0.0058330269530415535, 0.053455326706171036, -0.01293698325753212, 0.006696016993373632, 0.015422118827700615, -0.002596658654510975, -0.047703638672828674, -0.06952967494726181, -0.01067807711660862, 0.0014108229661360383, -0.01369265653192997, 0.03387598320841789, 0.03087025135755539, 0.014815411530435085, -0.02458188310265541, 0.018413327634334564, 0.02600398287177086, 0.057695288211107254, 0.024814356118440628, -0.024542836472392082, -0.023448335006833076, -0.004932325799018145, 0.017560942098498344, -0.040492210537195206, 0.025839868932962418, 0.028849367052316666, 0.0014713301789015532, -0.00639718072488904, 0.023609524592757225, 0.014631655998528004, -0.08621160686016083, 0.014872969128191471, 0.03308916091918945, 0.03773147240281105, 0.036794766783714294, 0.028788739815354347, 0.035909585654735565, 0.02505132183432579, -0.010182870551943779, 0.04695297032594681, -0.032166898250579834, -0.009593082591891289, -0.03579288721084595, 0.015581577084958553, 0.007979492656886578, -0.020365063101053238, 0.028083501383662224, -0.05137167498469353, -0.015354512259364128, 0.03121260739862919, -0.017410900443792343, 0.04328503459692001, -0.03262249752879143, 0.011918378993868828, -0.06832312792539597, 0.04046907275915146, -0.020146533846855164, -0.014606629498302937, 0.04686649516224861, 0.03301271051168442, 0.03427902236580849, -0.03307757154107094, -0.044685691595077515, 0.053729139268398285, 0.00840823259204626, 0.027000106871128082, 0.0161607526242733, -0.03789689391851425, 0.03499024361371994, 0.0203953068703413, -0.00011732296843547374, -0.02000770904123783, 0.013537456281483173, -0.015875693410634995, -0.007529327645897865, 0.04224071651697159, -0.044333718717098236, 0.020927799865603447, 0.03663872182369232, -0.03526654466986656, -0.05326404795050621, 0.011614063754677773, 0.019897690042853355, 0.03137801215052605, 0.01903495192527771, 0.0725778341293335, 0.02215864323079586, 0.007623231969773769, -0.03321610391139984, -0.006408902816474438, -0.002909894799813628, -0.0029534948989748955, 0.0017530224286019802, 0.015532048419117928, -0.013148550875484943, -0.0470656082034111, -0.025532430037856102, -0.04768635705113411, -0.03285469859838486, -0.015679197385907173, 0.0034997190814465284, -0.009305345825850964, 0.038971398025751114, 0.007657032459974289, 0.06306643784046173, -0.010798655450344086, 0.011086050420999527, 0.018057307228446007, 0.06151122972369194, -0.038581058382987976, 0.024709049612283707, 0.01659327931702137, -0.06090349704027176, -0.027484385296702385, -0.003443617606535554, -0.025048308074474335, 0.07650991529226303, -0.026880839839577675, -0.03037608042359352, -0.0018233857117593288, 0.040645912289619446, 0.04950922727584839, 0.06022847443819046, 0.003609040519222617, -0.02230309136211872, -0.021145066246390343, 0.06820574402809143, -0.009164921939373016, 0.030659638345241547, -0.02704642526805401, -0.007937673479318619, 0.03672037646174431, -0.047206707298755646, -0.006184238009154797, 0.011417870409786701, 0.0042790621519088745, -0.012208609841763973, -0.027775302529335022, -1.790068381524179e-05, -0.008223033510148525, -0.031216707080602646, -0.019366078078746796, 0.001677184016443789, 0.004014772828668356, 0.010378407314419746, -0.010258523747324944, 0.029569674283266068, -0.034445200115442276, -0.005330213811248541, -0.0366985984146595, -0.04349735379219055, -0.014692002907395363, -0.014127182774245739, -0.050921402871608734, -0.00186644506175071, -0.00674879364669323, -0.03136201202869415, -0.002788300858810544, 0.043428000062704086, 0.011525138281285763, -0.01789657399058342, 0.0029321322217583656, 0.02910674922168255, 0.013107025064527988, -0.02426210418343544, 0.048123549669981, 0.015339137054979801, 0.003363661468029022, 0.0011604602914303541, -0.0024803862906992435, 0.0012611106503754854, 0.010166644118726254, 0.04616329446434975, 0.022863274440169334, -0.02078840136528015, -0.036917004734277725, -0.05355686694383621, -0.019020652398467064, 0.025910405442118645, -0.0006705641280859709, -0.05732045695185661, -0.028160996735095978, -0.04117921367287636, -0.035850897431373596, 0.015671882778406143, -0.0006121518090367317, 0.0060004908591508865, -0.018478790298104286, -0.026204856112599373, 0.028452353551983833, 0.009943424724042416, 0.048502009361982346, -0.023017939180135727, 0.016720956191420555, -0.03275761008262634, -0.009651513770222664, -0.0018085261108353734, 0.023355402052402496, 0.04434332624077797, 0.010891352780163288, 0.01774878054857254, -0.025190133601427078, -0.009304799139499664, 0.036987125873565674, 0.02870744653046131, 0.013724498450756073, -0.033523593097925186, 0.0072138505056500435, -0.030734675005078316, -0.008497793227434158, 0.03319881483912468, 0.01630699820816517, 0.0039922697469592094, -0.040398407727479935, 0.015854258090257645, 0.015657640993595123, 0.0176878422498703, 0.012021129950881004, -0.0033036593813449144, -0.02459738217294216, -0.02876404859125614, -0.04119743034243584, -0.03480459377169609, -0.026312803849577904, 0.013847355730831623, -0.009877799078822136, 0.03508998826146126, -0.02393241785466671, -0.007458385080099106, -0.0028733324725180864, 0.010257822461426258, -0.032218728214502335, 0.05240657925605774, 0.03977970406413078, 0.02763618715107441, -0.01027921587228775, -0.006575677078217268, 0.020623501390218735, 0.01677079126238823, -0.010844685137271881, 0.06042465940117836, -0.05165307968854904, -0.0037644891999661922, 0.02059096470475197, -0.004864940885454416, -0.027229946106672287, 0.06806574016809464, 0.013147609308362007, 0.010493418201804161, -0.023753052577376366, -0.02013474330306053, -0.04266819730401039, 0.0030680184718221426, -0.047007057815790176, 0.009601123631000519, 0.00024361048417631537, -0.052342720329761505, -0.014382136054337025, -0.014190509915351868, -0.03359195962548256, 0.01852887123823166, -0.018187150359153748, 0.026089783757925034, 0.014902321621775627, -0.030474338680505753, 0.013960941694676876, 0.0004595980863086879, 0.06923816353082657, 0.011742353439331055, -0.03489810228347778, 0.010585167445242405, -0.0016134976176545024, -0.016104113310575485, -0.0071249003522098064, 0.055846866220235825, -0.009341294877231121, 0.05169399827718735, -0.002027832670137286, 0.016796834766864777, -0.06788451969623566, 0.007145811803638935, 0.007841398008167744, -0.01480033528059721, -0.01663120836019516, 0.04244524613022804, -0.04253130033612251, -0.011576339602470398, -0.016833938658237457, 0.016168726608157158, 0.060989491641521454, -0.0013044817605987191, -0.012046847492456436, 0.018998198211193085, -0.03329649567604065, 0.0053883749060332775, 0.03663967549800873, -0.05028589442372322, 0.018149960786104202, -0.024425778537988663, -0.05603352561593056, -0.032907046377658844, 0.005235777236521244, 0.015567352063953876, -0.014270158484578133, -0.008187904953956604, -0.01329638622701168, -0.01825285144150257, -0.02514609508216381, -0.030272535979747772, -0.008629298768937588, 0.03188062831759453, -0.024932043626904488, -0.033109672367572784, -0.04400147870182991, 0.028245899826288223, -0.005550493951886892, 0.038721419870853424, 0.0036123041063547134, 0.036968816071748734, 0.03132431581616402, -0.021258629858493805, 0.03462795540690422, 0.04654315486550331, -0.030730288475751877, -0.02714250236749649, 0.019649842754006386, -0.010624621994793415, 0.01417860109359026, -0.022511612623929977, 0.01493020262569189, 0.01539588626474142, 0.023507867008447647, -0.00948235485702753, -0.014267843216657639, -0.03204884007573128, 0.022506175562739372, -0.016468776389956474, 0.0035737110301852226, 0.014875218272209167, -0.004483769182115793, 0.0017498478991910815, -0.018825866281986237, 0.019714515656232834, -0.006001275032758713, -0.03592399135231972, -0.013193599879741669, -0.03149047866463661, -0.029091844335198402, 0.06237316504120827, 0.048562612384557724, -0.017524274066090584, -0.00039378443034365773, 0.011004447937011719, -0.00908940564841032, -0.013544575311243534, 0.002243679016828537, -0.02211720496416092, 0.04410481080412865, -0.01704026758670807, 0.018716827034950256, -0.07154164463281631, 0.023707209154963493, 0.006605218630284071, -0.007755591068416834, -0.0072979736141860485, 0.02786414511501789, 0.014922672882676125, 0.05927832052111626, 0.02798072248697281, 0.0005227071815170348, -0.013903817161917686, 0.03510028123855591, -0.054077886044979095, 0.004984583240002394, -0.011015472933650017, -0.0783076360821724, -0.051755622029304504, 0.0491095632314682, 0.03441746532917023, -0.0016749267233535647, 0.05935577303171158, 0.010517360642552376, 0.004356954246759415, 0.03470035269856453, -0.01321445032954216, -0.008365705609321594, 0.07312823832035065, 0.008537514135241508, 0.006344395689666271, -0.005361996125429869, 0.04828111082315445, -0.004777840804308653, -0.042333029210567474, -0.012409290298819542, -0.012776820920407772, -0.008919813670217991, -0.03481852635741234, -0.005157796200364828, 0.028285227715969086, 0.02981494553387165, 0.01620701514184475, 0.04827512428164482, 0.026008080691099167, 0.043276842683553696, -0.027152957394719124, 0.03869933634996414, -0.0016437999438494444, -0.042423855513334274, 0.015044910833239555, 0.02901601232588291, 0.03257176652550697, -0.07500944286584854, 0.010904458351433277, -0.04097123444080353, -0.01665065437555313, 0.022623125463724136, 0.04357908293604851, 0.015458526089787483, -0.037407003343105316, 0.014687773771584034, -0.0008810391882434487, -0.03714214265346527, -0.007913830690085888, 0.0035644008312374353, 0.06381325423717499, 0.0472041554749012, 0.005974344443529844, -0.059962280094623566, -0.015580249018967152, -0.012282253243029118, -0.031110331416130066, -0.06659258157014847, -0.018147459253668785, -0.022201640531420708, -0.016756772994995117, -0.00473499670624733, -0.01232561282813549, 0.02209014818072319, -0.024295276030898094, 0.041236720979213715, -0.02538629248738289, 0.049920156598091125, 0.020286407321691513, -0.032992273569107056, 0.009473858401179314, 0.04552116245031357, -0.04347458481788635, -0.01378621906042099, -0.061105698347091675, 0.0001643505966058001, -0.059046726673841476, 0.012623688206076622, -0.021868228912353516, 0.04314291849732399, -0.021628500893712044, 0.027196675539016724, 0.03299236670136452, 0.00543386721983552, 0.03968486562371254, 0.042382434010505676, 0.030626682564616203, 0.07325459271669388, -0.0011977587128058076, 0.036976560950279236, 0.0007095857872627676, -0.04457178711891174, -0.039852578192949295, 0.023104893043637276, -0.05699833482503891, -0.06650448590517044, 0.02663339115679264, 0.013379228301346302, -0.043577805161476135, -0.010077506303787231, -0.06378699094057083, -0.029581114649772644, -0.02495422028005123, 0.05765558406710625, -0.0927644744515419, 0.054055072367191315, 0.007091972045600414, 0.003332950873300433, 0.043176598846912384, -0.01561739481985569, -0.0049583627842366695, 0.020593613386154175, -0.016422918066382408, 0.05294513329863548, -0.01570512354373932, 0.00422347616404295, -0.025392446666955948, -0.0030125852208584547, 0.006844301708042622, 0.011677540838718414, -0.03677910938858986, -0.013924744911491871, -0.025962775573134422, -0.012616753578186035, 0.01611378788948059, -0.012689829804003239, -0.011558294296264648, -0.037751417607069016, 0.008303528651595116, -0.002129871165379882, -0.008838539943099022, 0.03864601254463196, 0.063807912170887, -0.0007783496403135359, 0.049828700721263885, 0.029528306797146797, 0.012288838624954224, -0.017281293869018555, 0.018591398373246193, -0.003994007129222155, 0.05883306264877319, 0.010282563045620918, 0.027451906353235245, 0.015532786957919598, -0.025364438071846962, 0.0068492405116558075, -0.043129101395606995, 0.04011418670415878, -0.008882695809006691, 0.048622407019138336, -0.05211815983057022, -0.04333300516009331, -0.014734338037669659, 0.016645506024360657, 0.04951074719429016, -0.03543032333254814, 0.005401454400271177, -0.0038940610829740763, 0.0002656206488609314, -0.01846357248723507, 0.03049238957464695, -0.005469024181365967, 0.04687138646841049, 0.017841245979070663, 0.055736858397722244, -0.02853498049080372, 0.0054891337640583515, -0.042378973215818405, 0.00570313585922122, 0.014781147241592407, 0.0446157231926918, 0.07251312583684921, 0.026602227240800858, 0.0146838603541255, -0.006220607087016106, -0.027383984997868538, -0.0077698505483567715, -0.023951929062604904, 0.03725820407271385, 0.03448953852057457, -0.00310747092589736, 0.017775995656847954, -0.03546512871980667, -0.00882438849657774, -0.0671311467885971, 0.01554495096206665, -0.02261432260274887, 0.04005816951394081, 0.005402450915426016, -0.01868114434182644, 0.03722117468714714, 0.003712352830916643, -0.06323441118001938, -0.022124188020825386, 0.03072713501751423, 0.021275363862514496, -0.015540304593741894, 0.0060205478221178055, -0.08782071620225906, -0.03676406666636467, 0.008975865319371223, -0.02235342562198639, 0.02107575349509716, 0.03467470780014992, -0.058699700981378555, 0.017610972747206688, 0.011666426435112953, -0.08042789250612259, 0.027652818709611893, 0.039989177137613297, 0.04204883426427841, -0.017694523558020592, 0.02262134663760662]"
